,currentPage,numberOfPages,totalResults,data,status
10,1,6,273,"{'id': 'p4Q0Sw', 'name': 'Avril', 'nameDisplay': 'Avril', 'description': 'Bières de table are not the heavy hitters Belgium is so famous for – but are central to Belgian beer culture because they are how Belgians learn to appreciate beer. They are typically enjoyed with home cooked meals at the family dining table. There is no finer example of the style than Avril. USDA-certified, organic Avril is aromatic like fresh bread, full in the mouth and light on the finish. Exceptionally flavorful given its low 3.5% alcohol by volume.', 'abv': '3.5', 'styleId': 72, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/p4Q0Sw/upload_tLhdCQ-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/p4Q0Sw/upload_tLhdCQ-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/p4Q0Sw/upload_tLhdCQ-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2017-09-18 20:00:47', 'updateDate': '2017-09-18 20:01:04', 'style': {'id': 72, 'categoryId': 5, 'category': {'id': 5, 'name': 'Belgian And French Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'French & Belgian-Style Saison', 'shortName': 'Saison', 'description': 'Beers in this category are golden to deep amber in color. There may be quite a variety of characters within this style. Generally: They are light to medium in body. Malt aroma is low to medium-low. Esters are medium to high in  aroma, while, complex alcohols, herbs, spices, low Brettanomyces character and even clove and smoke-like phenolics may or may not be evident in the overall balanced beer. Hop aroma and flavor may be at low to medium levels. Malt flavor is low but provides foundation for the overall balance. Hop bitterness is moderate to moderately assertive. Herb and/or spice flavors, including black pepper-like notes, may or may not be evident. Fruitiness from fermentation is generally in character. A balanced small amount of sour or acidic flavors is acceptable when in balance with other components. Earthy, cellar-like, musty aromas are okay. Diacetyl should not be perceived. Chill or slight yeast haze is okay. Often bottle conditioned with some yeast character and high carbonation. French & Belgian-Style Saison may have Brettanomyces characters that are slightly acidity, fruity, horsey, goaty and/or leather-like.', 'ibuMin': '20', 'ibuMax': '40', 'abvMin': '4.5', 'abvMax': '8.5', 'srmMin': '4', 'srmMax': '14', 'ogMin': '1.055', 'fgMin': '1.004', 'fgMax': '1.016', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:34:55'}}",success
11,1,6,273,"{'id': 'lPLxSw', 'name': 'B. Weisse', 'nameDisplay': 'B. Weisse', 'description': 'B.Weisse, or Berliner Weisse is a sour, German wheat beer perfect for the summer. B.Weisse is made with a blend of white & red wheat that takes up 50% of the grain bill and is fermented with a blend of house yeast and lactobacillus. The Lacto gives this wheat beers its tart and acidic refreshing qualities, where the wheat malt lends the round malt body. Hints of pineapple and lemon abound in the effervescence of the nose. The refreshing flavor of this beer makes it the best option for a warm day!', 'abv': '3.5', 'ibu': '6.1', 'glasswareId': 4, 'availableId': 6, 'styleId': 46, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/lPLxSw/upload_XLqXqv-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/lPLxSw/upload_XLqXqv-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/lPLxSw/upload_XLqXqv-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'servingTemperature': 'very_cold', 'servingTemperatureDisplay': 'Very Cold - (0-4C/32-39F)', 'createDate': '2015-06-19 21:22:49', 'updateDate': '2015-12-18 03:52:33', 'glass': {'id': 4, 'name': 'Pilsner', 'createDate': '2012-01-03 02:41:33'}, 'available': {'id': 6, 'name': 'Summer', 'description': 'Available during the summer months.'}, 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
12,1,6,273,"{'id': 'eVNOy0', 'name': 'Babalu', 'nameDisplay': 'Babalu', 'abv': '3.5', 'ibu': '5', 'styleId': 46, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2016-07-25 12:51:23', 'updateDate': '2016-07-25 12:51:23', 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
13,1,6,273,"{'id': 'hs8szV', 'name': 'Ballantrae', 'nameDisplay': 'Ballantrae', 'description': 'A light, sweet, traditional light Scottish ale, made with floor-malted British malt, a titch of Caramel malt, a touch of roasted barley, and the barest wisp of smoked malt along with traditional British hops, and Scottish ale yeast. An easy-drinking light dark beer for winter that pairs excellently with shortbread, mild sausage, and woody cheddars.', 'abv': '3.5', 'ibu': '10', 'styleId': 7, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'originalGravity': '1.038', 'createDate': '2014-10-21 19:32:47', 'updateDate': '2014-10-21 20:42:12', 'style': {'id': 7, 'categoryId': 1, 'category': {'id': 1, 'name': 'British Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'Scottish-Style Light Ale', 'shortName': 'Scottish Light', 'description': 'Scottish light ales are light bodied. Little bitterness is perceived, and hop flavor or aroma should not be perceived. Despite its lightness, Scottish light ale will have a degree of malty, caramel-like, soft and chewy character. Yeast characters such as diacetyl (butterscotch) and sulfuriness are acceptable at very low levels. The color will range from golden amber to deep brown Bottled versions of this traditional draft beer may contain higher amounts of carbon dioxide than is typical for mildly carbonated draft versions. Chill haze is acceptable at low temperatures. Though there is little evidence suggesting that traditionally made Scottishstyle light ales exhibited peat smoke character, the current marketplace offers many Scottish-style light ales with peat or smoke character present at low to medium levels. Thus a peaty/smoky character may be evident at low levels (ales with medium or higher smoke character would be considered a smoke flavored beer and considered in another category). Scottish-style light ales may be split into two subcategories: Traditional (no smoke character) and Peated (low level of peat smoke character).', 'ibuMin': '9', 'ibuMax': '20', 'abvMin': '2.8', 'abvMax': '3.5', 'srmMin': '8', 'srmMax': '17', 'ogMin': '1.03', 'fgMin': '1.006', 'fgMax': '1.012', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:19:41'}}",success
14,1,6,273,"{'id': 'ua6Mb2', 'name': ""Banks's Mild"", 'nameDisplay': ""Banks's Mild"", 'description': ""The original Banks's brew. This is the beer that made Banks's famous and is still the world's best selling mild - it's beautifully balanced, smooth and very moreish.\r\n\r\nA light chestnut coloured beer, exhibiting a glorious balance. Malty with a perceptible burnt note, it's full bodied with a hint of bitterness counterbalancing the rich, biscuity flavour from the best barley.\r\n\r\nThe perfect accompaniment to a spicy Indian dish or strong flavoured meats and game."", 'abv': '3.5', 'glasswareId': 5, 'availableId': 1, 'styleId': 10, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2012-07-12 13:24:51', 'updateDate': '2012-07-12 13:24:51', 'glass': {'id': 5, 'name': 'Pint', 'createDate': '2012-01-03 02:41:33'}, 'available': {'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}, 'style': {'id': 10, 'categoryId': 1, 'category': {'id': 1, 'name': 'British Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'English-Style Pale Mild Ale', 'shortName': 'English Pale Mild', 'description': 'English pale mild ales range from golden to amber in color. Malt flavor dominates the flavor profile with little hop bitterness or flavor. Hop aroma can be light. Very low diacetyl flavors may be appropriate in this low-alcohol beer. Fruity-ester level is very low. Chill haze is allowable at cold temperatures.', 'ibuMin': '10', 'ibuMax': '20', 'abvMin': '3.2', 'abvMax': '4', 'srmMin': '8', 'srmMax': '17', 'ogMin': '1.03', 'fgMin': '1.004', 'fgMax': '1.008', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:20:35'}}",success
15,1,6,273,"{'id': 'DPmgXn', 'name': 'Bartles & Jaymes Piña Colada', 'nameDisplay': 'Bartles & Jaymes Piña Colada', 'description': 'Enjoy this great tasting flavor chilled. Experience the exotic taste of the tropics and create your own taste vacation. This fabulous coconut, vanilla and pineapple blend offers a superb taste that will excite your palate. Enjoy with your favorite tropical foods.', 'abv': '3.5', 'styleId': 161, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2014-07-21 21:29:52', 'updateDate': '2014-07-24 11:36:29', 'style': {'id': 161, 'categoryId': 14, 'category': {'id': 14, 'name': 'Malternative Beverages', 'description': 'Malternative Beverages, also known as ""ready-to-drink"" beverages, are sweet, sometime carbonated, beverages that are low in alcohol.', 'createDate': '2014-07-10 14:11:26', 'updateDate': '2014-07-10 14:20:24'}, 'name': 'Flavored Malt Beverage', 'shortName': 'Flavored Malt Beverage', 'description': 'Flavored malt beverages are brewery products that are different from traditional malt beverages like malt liquor, ales, and lagers in several aspects. Flavored malt beverages exhibit little or no traditional beer or malt beverage flavor characteristics. Their flavor is primarily derived from added flavoring rather than from malt and other materials used in fermentation. However,  flavored malt beverages are marketed in traditional beer bottles and cans and distributed to the alcohol beverage market through beer and malt beverage wholesalers. Their alcohol content is similar to other malt beverages –\xa0in the range of 4-6% alcohol by volume.', 'abvMin': '4', 'abvMax': '6', 'createDate': '2014-07-10 14:15:20', 'updateDate': '2015-04-07 15:49:43'}}",success
16,1,6,273,"{'id': 'vh2HoB', 'name': 'Bavaro', 'nameDisplay': 'Bavaro', 'description': 'In the past, table beer was commonplace on family tables. \r\n\r\nThis is actually not as strange as it sounds. Table beer contains vitamins and fewer calories than the majority of soft drinks.  Furthermore a table beer can be very flavoursome and its low alcohol is in its favour.', 'abv': '3.5', 'glasswareId': 4, 'availableId': 1, 'styleId': 69, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/vh2HoB/upload_KHNiCk-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/vh2HoB/upload_KHNiCk-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/vh2HoB/upload_KHNiCk-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2012-11-02 14:54:37', 'updateDate': '2015-12-16 20:15:16', 'glass': {'id': 4, 'name': 'Pilsner', 'createDate': '2012-01-03 02:41:33'}, 'available': {'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}, 'style': {'id': 69, 'categoryId': 5, 'category': {'id': 5, 'name': 'Belgian And French Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Belgian-Style Table Beer', 'shortName': 'Belgian Table Beer', 'description': 'These ales and lagers are very low in alcohol and historically in Belgium enjoyed with meals by both adults and children. Pale to very dark brown in color. Additions of caramel coloring are sometimes employed to adjust color. They are light bodied with relatively low carbonation with limited aftertaste. The mouth feel is light to moderate, though higher than one might anticipate, usually because of unfermented sugars/malt sugars. Malted barley, wheat and rye may be used as well as unmalted wheat, rye, oats and corn. A mild malt character could be evident. Aroma/Flavor hops are most commonly used to employ a flavor balance that is only low in bitterness. Traditional versions do not use artificial sweeteners nor are they excessively sweet. More modern versions of this beer incorporate sweeteners such as sugar and saccharine added post fermentation to sweeten the palate and add to a perception of smoothness. Spices (such as orange and lemon peel, as well as coriander) may be added in barely perceptible amounts, but this is not common. Diacetyl should not be perceived. Competition directors may choose to break out subcategories of Traditional and Modern.', 'ibuMin': '5', 'ibuMax': '15', 'abvMin': '0.5', 'abvMax': '3.5', 'srmMin': '5', 'srmMax': '50', 'ogMin': '1.008', 'fgMin': '1.004', 'fgMax': '1.034', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:32:55'}}",success
17,1,6,273,"{'id': 'ZOYDt8', 'name': 'Beer Geek Mus', 'nameDisplay': 'Beer Geek Mus', 'description': 'Rather than a typical Imperial Stout, which quickly decimates you and buries you in the yard, this delicate beauty wraps a warm scarf around your neck and just tightens it, ever… so… gently. Exclamation point optional, but preferred.\r\n\r\nThe first batch from a brand-new Chicago Brewery is a low alcohol version of an Imperial Stout.', 'abv': '3.5', 'styleId': 16, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2018-05-10 23:35:49', 'updateDate': '2018-06-20 20:04:47', 'style': {'id': 16, 'categoryId': 1, 'category': {'id': 1, 'name': 'British Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'British-Style Imperial Stout', 'shortName': 'British Imperial Stout', 'description': 'Dark copper to very dark brown, British-style imperial stouts typically have high alcohol content. The extremely rich malty flavor (often characterized as toffee-like or caramel-like) and aroma are balanced with medium hopping and high fruity-ester characteristics. Bitterness should be moderate and balanced with sweet malt character. The bitterness may be higher in the darker versions. Roasted malt astringency is very low or absent. Bitterness should not overwhelm the overall character. Hop aroma can be subtle to moderately hop-floral, -citrus or -herbal. Diacetyl (butterscotch) levels should be absent.', 'ibuMin': '45', 'ibuMax': '65', 'abvMin': '7', 'abvMax': '12', 'srmMin': '20', 'srmMax': '35', 'ogMin': '1.08', 'fgMin': '1.02', 'fgMax': '1.03', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:22:41'}}",success
18,1,6,273,"{'id': '1eGyKF', 'name': 'Beer Hammock Shandy', 'nameDisplay': 'Beer Hammock Shandy', 'abv': '3.5', 'styleId': 114, 'isOrganic': 'Y', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2015-07-10 13:54:57', 'updateDate': '2015-07-10 13:54:57', 'style': {'id': 114, 'categoryId': 11, 'category': {'id': 11, 'name': 'Hybrid/mixed Beer', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Fruit Wheat Ale or Lager with or without Yeast', 'shortName': 'Fruit Wheat Ale', 'description': ""This beer can be made using either ale or lager yeast. It can be brewed with 30 to 75 percent malted wheat. Fruit or fruit extracts contribute flavor and/or aroma. Perceived fruit qualities should be authentic and replicate true fruit complexity as much as possible. Color should reflect a degree of fruit's color. Hop rates may be low to medium. Hop characters may be light to moderate in bitterness, flavor and aroma. Fruity-estery aroma and flavor from yeast can be typical but at low levels; however, phenolic, clovelike characteristics should not be perceived. Body should be light to medium in character. Diacetyl should not be perceived. When this style is served with yeast the character should portray a full yeasty mouthfeel and appear hazy to very cloudy. Chill haze is also acceptable. Yeast flavor and aroma should be low to medium but not overpowering the balance and character of malt and hops. Brewer may indicate on the bottle whether the yeast should be intentionally roused or if they prefer that the entry be poured as quietly as possible."", 'ibuMin': '10', 'ibuMax': '35', 'abvMin': '3.8', 'abvMax': '5', 'srmMin': '2', 'srmMax': '10', 'ogMin': '1.036', 'fgMin': '1.004', 'fgMax': '1.016', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:43:55'}}",success
19,1,6,273,"{'id': 'MQRZqz', 'name': 'Beginner Weisse', 'nameDisplay': 'Beginner Weisse', 'abv': '3.5', 'styleId': 46, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2015-07-18 11:56:16', 'updateDate': '2015-07-18 11:56:16', 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
20,1,6,273,"{'id': 'VsMZyx', 'name': 'Belgian Kriek', 'nameDisplay': 'Belgian Kriek', 'description': 'Since as long as people can remember, the brewers from the Senne Valley mixed their old beer with cherries. The “Belgian Kriek” is part of this tradition and has been adapted to modern taste - soft and very fruity, it attracts the modern consumer.', 'abv': '3.5', 'glasswareId': 8, 'availableId': 1, 'styleId': 68, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/VsMZyx/upload_mIbGPg-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/VsMZyx/upload_mIbGPg-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/VsMZyx/upload_mIbGPg-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2012-11-02 12:34:50', 'updateDate': '2015-12-16 20:11:21', 'glass': {'id': 8, 'name': 'Tulip', 'createDate': '2012-01-03 02:41:33'}, 'available': {'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}, 'style': {'id': 68, 'categoryId': 5, 'category': {'id': 5, 'name': 'Belgian And French Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Belgian-Style Fruit Lambic', 'shortName': 'Fruit Lambic', 'description': 'These beers, also known by the names framboise, kriek, peche, cassis, etc., are characterized by fruit flavors and aromas. The color reflects the choice of fruit. Sourness is an important part of the flavor profile, though sweetness may compromise the intensity. These flavored lambic beers may be very dry or mildly sweet and range from a dry to a full-bodied mouthfeel. Characteristic horsey, goaty, leathery and phenolic character evolved from Brettanomyces yeast is often present at moderate levels. Vanillin and other woody flavors should not be evident. Versions of this beer made outside of the Brussels area of Belgium cannot be true lambics. These versions are said to be ""lambic-style"" and may be made to resemble many of the beers of true origin. Historically, traditional lambics are dry and completely attenuated, exhibiting no residual sweetness either from malt, sugar, fruit or artificial sweeteners. Some versions often have a degree of sweetness, contributed by fruit sugars, other sugars or artificial sweeteners. Competition organizers may choose to subcategorize this style into A) Traditional and B) Sweet.  Artificial sweeteners are sometimes used in some brands.', 'ibuMin': '15', 'ibuMax': '21', 'abvMin': '5.6', 'abvMax': '8.6', 'ogMin': '1.04', 'fgMin': '1.008', 'fgMax': '1.016', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:32:47'}}",success
21,1,6,273,"{'id': 'u4pZHN', 'name': 'Berliner Style Lager', 'nameDisplay': 'Berliner Style Lager', 'abv': '3.5', 'glasswareId': 5, 'styleId': 46, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/u4pZHN/upload_wY4V73-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/u4pZHN/upload_wY4V73-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/u4pZHN/upload_wY4V73-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2014-07-16 12:21:17', 'updateDate': '2015-12-17 15:51:22', 'glass': {'id': 5, 'name': 'Pint', 'createDate': '2012-01-03 02:41:33'}, 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
22,1,6,273,"{'id': 'XeVoWN', 'name': 'Berliner Weiss', 'nameDisplay': 'Berliner Weiss', 'abv': '3.5', 'ibu': '8', 'styleId': 46, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2017-01-30 22:46:04', 'updateDate': '2017-01-30 22:46:04', 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
23,1,6,273,"{'id': 'OZ4LMh', 'name': 'Berliner Weisse', 'nameDisplay': 'Berliner Weisse', 'description': 'Very pale, slightly grainy with moderate sourness, and slightly fruity.  Highly carbonated for a refreshing finish, and served with a shot of woodruff syrup just like in germany.', 'abv': '3.5', 'ibu': '5', 'styleId': 46, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2016-01-15 14:48:42', 'updateDate': '2016-01-15 14:48:42', 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
24,1,6,273,"{'id': 'Hvmb6v', 'name': 'Berliner Weisse', 'nameDisplay': 'Berliner Weisse', 'description': 'Sour', 'abv': '3.5', 'styleId': 46, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2017-10-17 14:51:28', 'updateDate': '2017-10-18 17:21:54', 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
25,1,6,273,"{'id': '16Mzhz', 'name': 'Berliner Weisse', 'nameDisplay': 'Berliner Weisse', 'abv': '3.5', 'styleId': 39, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2017-06-29 14:10:50', 'updateDate': '2017-06-29 14:11:11', 'style': {'id': 39, 'categoryId': 11, 'category': {'id': 11, 'name': 'Hybrid/mixed Beer', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Brett Beer', 'shortName': 'Brett', 'description': 'Brett Beers are any range of color and may take on the color of added fruits or other ingredients. Chill haze, bacteria and yeast-induced haze are allowable at low to medium levels at any temperature. Moderate to intense yet balanced fruity-ester aromas are evident. In darker versions, roasted malt, caramel-like and chocolate-like aromas are subtly present. Diacetyl and DMS aromas should not be perceived. Hop aroma is evident over a full range from low to high. In darker versions, roasted malt, caramel-like and chocolate-like flavors are subtly present. Fruited versions will exhibit fruit flavors in harmonious balance with other characters. Hop flavor is evident over a full range from low to high. Hop bitterness is evident over a full range from low to high. The evolution of natural acidity develops balanced complexity. Horsey, goaty, leathery, phenolic and light to moderate and/or fruity acidic character evolved from Brettanomyces organisms may be evident, not dominant and in balance with other character. Cultured yeast strains may be used in the fermentation. Beers in this style should not use bacteria or exhibit bacteria-derived characters. Moderate to intense yet balanced fruity-ester flavors are evident. Diacetyl and DMS flavors should not be perceived. Wood vessels may be used during the fermentation and aging process, but wood-derived flavors such as vanillin must not be present. Residual flavors that come from liquids previously aged in a barrel such as bourbon or sherry should not be present. Body is evident over a full range from low to high. For purposes of competition entries exhibiting wood-derived characters or characters of liquids previously aged in wood would more appropriately be entered in other Wood-Aged Beer categories. Wood- and barrel-aged sour ales should not be entered here and are classified elsewhere.', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 17:04:16'}}",success
